연도,월,행정구역구분명,행정구역명,총 인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 인구수 (남),0~9세 (남),10~19세 (남),20~29세 (남),30~39세 (남),40~49세 (남),50~59세 (남),60~69세 (남),70~79세 (남),80~89세 (남),90~99세 (남),100세 이상 (남),총 인구수 (여),0~9세 (여),10~19세 (여),20~29세 (여),30~39세 (여),40~49세 (여),50~59세 (여),60~69세 (여),70~79세 (여),80~89세 (여),90~99세 (여),100세 이상 (여)
2021,03,읍면동,경기도 수원시 권선구 세류1동 ,10256,849,606,1488,1686,1454,1858,1317,667,283,47,1,5144,437,322,763,900,775,892,635,303,108,9,0,5112,412,284,725,786,679,966,682,364,175,38,1
2021,03,읍면동,경기도 수원시 권선구 세류2동 ,23619,1137,1584,3589,3541,3666,4253,3422,1628,686,102,11,12193,587,833,1900,2051,1965,2163,1629,758,270,33,4,11426,550,751,1689,1490,1701,2090,1793,870,416,69,7
2021,03,읍면동,경기도 수원시 권선구 세류3동 ,19160,915,1533,2714,2556,3023,3424,2863,1470,573,84,5,9665,426,815,1444,1418,1580,1681,1394,676,211,19,1,9495,489,718,1270,1138,1443,1743,1469,794,362,65,4
2021,03,읍면동,경기도 수원시 권선구 입북동,16779,1663,1794,2032,2244,3153,2909,1845,757,335,46,1,8509,864,924,1083,1143,1616,1457,930,362,117,13,0,8270,799,870,949,1101,1537,1452,915,395,218,33,1
2021,03,읍면동,경기도 수원시 권선구 평동 ,40758,3093,3528,6305,5721,6073,7505,5200,2165,995,164,9,20663,1609,1840,3423,2991,3119,3668,2622,1022,343,25,1,20095,1484,1688,2882,2730,2954,3837,2578,1143,652,139,8
2021,03,읍면동,경기도 수원시 권선구 호매실동 ,46464,6961,4629,5039,9007,8484,6025,3931,1602,701,82,3,23121,3624,2324,2510,4412,4494,2884,1918,721,216,17,1,23343,3337,2305,2529,4595,3990,3141,2013,881,485,65,2
2021,03,구,경기도 수원시 영통구 ,366770,35681,42021,58843,61970,67905,54847,28081,11400,5139,844,39,183909,18507,21589,30542,31397,33435,27444,14059,5039,1725,164,8,182861,17174,20432,28301,30573,34470,27403,14022,6361,3414,680,31
2021,03,읍면동,경기도 수원시 영통구 광교1동 ,53036,5523,6823,8437,9449,10654,7275,3128,1193,463,89,2,25986,2914,3398,3828,4492,5159,3808,1641,560,164,22,0,27050,2609,3425,4609,4957,5495,3467,1487,633,299,67,2
2021,03,읍면동,경기도 수원시 영통구 광교2동 ,29287,3425,3056,3189,5343,5614,4192,2742,1175,475,72,4,14142,1752,1562,1544,2553,2806,1952,1261,538,159,14,1,15145,1673,1494,1645,2790,2808,2240,1481,637,316,58,3
2021,03,읍면동,경기도 수원시 영통구 망포1동 ,31345,3432,4038,4495,4899,5800,5167,2277,821,350,64,2,15793,1793,2053,2431,2393,2846,2586,1217,351,112,11,0,15552,1639,1985,2064,2506,2954,2581,1060,470,238,53,2
2021,03,읍면동,경기도 수원시 영통구 망포2동 ,28118,4288,3242,3356,5553,5560,3698,1587,539,256,36,3,14033,2242,1673,1644,2672,2804,1852,810,248,80,8,0,14085,2046,1569,1712,2881,2756,1846,777,291,176,28,3
2021,03,읍면동,경기도 수원시 영통구 매탄1동 ,18091,1100,1866,3093,2375,2916,3284,2140,915,333,65,4,9083,558,955,1701,1258,1404,1634,1020,430,112,10,1,9008,542,911,1392,1117,1512,1650,1120,485,221,55,3
2021,03,읍면동,경기도 수원시 영통구 매탄2동 ,14980,862,1504,2459,1921,2387,2750,1830,837,357,68,5,7443,464,796,1238,1030,1182,1313,912,379,116,12,1,7537,398,708,1221,891,1205,1437,918,458,241,56,4
2021,03,읍면동,경기도 수원시 영통구 매탄3동 ,36167,2797,4357,6481,5493,6743,5643,2818,1175,577,79,4,18671,1449,2243,3576,3009,3369,2872,1420,542,179,12,0,17496,1348,2114,2905,2484,3374,2771,1398,633,398,67,4
2021,03,읍면동,경기도 수원시 영통구 매탄4동 ,21943,1331,2229,3790,3199,3679,3776,2392,994,477,73,3,10744,708,1137,2012,1665,1710,1803,1120,426,146,16,1,11199,623,1092,1778,1534,1969,1973,1272,568,331,57,2
2021,03,읍면동,경기도 수원시 영통구 영통1동 ,35541,3508,4783,4900,5361,7038,5728,2528,1059,553,77,6,17484,1798,2475,2496,2615,3343,2814,1291,420,211,18,3,18057,1710,2308,2404,2746,3695,2914,1237,639,342,59,3
2021,03,읍면동,경기도 수원시 영통구 영통2동 ,26438,2528,2151,5538,6694,4200,3158,1258,577,287,44,3,14015,1295,1111,3150,3744,2160,1590,632,219,103,10,1,12423,1233,1040,2388,2950,2040,1568,626,358,184,34,2
2021,03,읍면동,경기도 수원시 영통구 영통3동 ,32925,2557,4345,6591,4397,6029,5394,2263,809,457,82,1,16813,1297,2285,3555,2302,2841,2771,1244,344,162,12,0,16112,1260,2060,3036,2095,3188,2623,1019,465,295,70,1
2021,03,읍면동,경기도 수원시 영통구 원천동,38899,4330,3627,6514,7286,7285,4782,3118,1306,554,95,2,19702,2237,1901,3367,3664,3811,2449,1491,582,181,19,0,19197,2093,1726,3147,3622,3474,2333,1627,724,373,76,2
2021,03,구,경기도 수원시 장안구 ,271918,17736,28483,43937,32202,44576,48786,31515,15717,7649,1255,62,137079,9147,14945,24073,16856,22075,24418,15534,6938,2767,313,13,134839,8589,13538,19864,15346,22501,24368,15981,8779,4882,942,49
2021,03,읍면동,경기도 수원시 장안구 송죽동,19605,1111,1737,2997,2601,3051,3645,2624,1205,534,93,7,9721,565,948,1500,1364,1540,1778,1275,534,191,24,2,9884,546,789,1497,1237,1511,1867,1349,671,343,69,5
2021,03,읍면동,경기도 수원시 장안구 연무동,16176,709,1042,2643,1824,2114,2753,2634,1545,751,141,20,8331,366,550,1517,1072,1176,1435,1215,699,268,31,2,7845,343,492,1126,752,938,1318,1419,846,483,110,18
2021,03,읍면동,경기도 수원시 장안구 영화동,20102,834,1192,2679,2439,2909,3911,3549,1770,706,106,7,10289,434,619,1390,1379,1594,1990,1750,818,293,20,2,9813,400,573,1289,1060,1315,1921,1799,952,413,86,5
2021,03,읍면동,경기도 수원시 장안구 율천동,43381,3055,4440,10330,5733,6427,6740,3879,1732,897,142,6,23012,1562,2412,6361,3047,3209,3373,1951,747,308,42,0,20369,1493,2028,3969,2686,3218,3367,1928,985,589,100,6
2021,03,읍면동,경기도 수원시 장안구 정자1동 ,29535,2449,3480,4105,3405,5352,5290,3096,1494,736,124,4,14579,1256,1874,2191,1670,2549,2615,1484,652,262,25,1,14956,1193,1606,1914,1735,2803,2675,1612,842,474,99,3
2021,03,읍면동,경기도 수원시 장안구 정자2동 ,29781,1885,3121,4349,3626,4971,5353,3467,1972,905,128,4,14605,946,1598,2238,1883,2434,2642,1635,845,353,30,1,15176,939,1523,2111,1743,2537,2711,1832,1127,552,98,3
2021,03,읍면동,경기도 수원시 장안구 정자3동 ,42343,3537,6840,6231,4352,8846,7516,2877,1337,699,106,2,21188,1874,3530,3230,2123,4134,3931,1530,565,251,20,0,21155,1663,3310,3001,2229,4712,3585,1347,772,448,86,2
2021,03,읍면동,경기도 수원시 장안구 조원1동 ,28490,1443,2764,4287,3223,4394,5413,3852,1980,969,165,0,14348,753,1445,2273,1769,2236,2698,1905,890,329,50,0,14142,690,1319,2014,1454,2158,2715,1947,1090,640,115,0
2021,03,읍면동,경기도 수원시 장안구 조원2동 ,19033,1393,2041,2925,2023,2868,3821,2127,1014,681,136,4,9173,710,1019,1518,973,1326,1758,1109,454,259,44,3,9860,683,1022,1407,1050,1542,2063,1018,560,422,92,1
2021,03,읍면동,경기도 수원시 장안구 파장동,23472,1320,1826,3391,2976,3644,4344,3410,1668,771,114,8,11833,681,950,1855,1576,1877,2198,1680,734,253,27,2,11639,639,876,1536,1400,1767,2146,1730,934,518,87,6
2021,03,구,경기도 수원시 팔달구 ,180743,10247,14144,29951,26218,27977,31003,23408,11975,5062,713,45,91240,5226,7230,15509,14227,14499,15744,11444,5342,1835,172,12,89503,5021,6914,14442,11991,13478,15259,11964,6633,3227,541,33
2021,03,읍면동,경기도 수원시 팔달구 고등동,16679,1389,1181,2304,2824,2502,2690,2115,1179,436,57,2,8471,726,570,1159,1559,1349,1365,1009,538,185,11,0,8208,663,611,1145,1265,1153,1325,1106,641,251,46,2
2021,03,읍면동,경기도 수원시 팔달구 매교동,5919,239,317,881,921,844,1075,911,487,218,23,3,3134,121,168,482,498,493,599,454,228,81,9,1,2785,118,149,399,423,351,476,457,259,137,14,2
2021,03,읍면동,경기도 수원시 팔달구 매산동,10490,421,476,1809,1652,1427,1908,1605,805,327,53,7,5615,221,237,997,941,820,1027,842,382,124,21,3,4875,200,239,812,711,607,881,763,423,203,32,4
2021,03,읍면동,경기도 수원시 팔달구 우만1동 ,20353,873,1366,3249,2887,2969,3626,3007,1631,658,80,7,10146,457,714,1729,1625,1565,1785,1361,675,219,15,1,10207,416,652,1520,1262,1404,1841,1646,956,439,65,6
2021,03,읍면동,경기도 수원시 팔달구 우만2동 ,17101,1144,1788,3623,2181,2704,2690,1773,783,358,56,1,8576,563,984,1981,1137,1298,1300,850,327,124,12,0,8525,581,804,1642,1044,1406,1390,923,456,234,44,1
2021,03,읍면동,경기도 수원시 팔달구 인계동,39248,2117,2849,8007,7306,6338,5782,4103,1832,795,113,6,19839,1064,1436,3956,4040,3286,2930,2000,832,274,20,1,19409,1053,1413,4051,3266,3052,2852,2103,1000,521,93,5
2021,03,읍면동,경기도 수원시 팔달구 지동 ,11126,398,692,1353,1166,1604,2061,2076,1191,515,67,3,5659,214,365,743,645,881,1101,998,518,179,14,1,5467,184,327,610,521,723,960,1078,673,336,53,2
2021,03,읍면동,경기도 수원시 팔달구 행궁동,10728,266,465,1504,1307,1441,2070,1973,1141,469,88,4,5744,136,248,743,775,865,1204,1029,528,189,26,1,4984,130,217,761,532,576,866,944,613,280,62,3
2021,03,읍면동,경기도 수원시 팔달구 화서1동 ,22690,1459,2080,3151,2545,3728,4050,3169,1736,681,85,6,11037,720,1022,1604,1306,1844,1968,1522,771,256,22,2,11653,739,1058,1547,1239,1884,2082,1647,965,425,63,4
2021,03,읍면동,경기도 수원시 팔달구 화서2동 ,26409,1941,2930,4070,3429,4420,5051,2676,1190,605,91,6,13019,1004,1486,2115,1701,2098,2465,1379,543,204,22,2,13390,937,1444,1955,1728,2322,2586,1297,647,401,69,4
2021,03,시군,경기도 시흥시 ,509115,49124,50509,70166,78787,91950,88589,49553,19725,9192,1417,103,265947,25009,25973,38135,42111,49482,46626,26319,8986,2993,284,29,243168,24115,24536,32031,36676,42468,41963,23234,10739,6199,1133,74
2021,03,읍면동,경기도 시흥시 과림동 ,1988,40,53,162,173,180,476,567,228,87,18,4,1217,22,30,101,116,129,300,344,133,35,5,2,771,18,23,61,57,51,176,223,95,52,13,2
2021,03,읍면동,경기도 시흥시 군자동 ,22052,1533,2198,2874,2667,3851,4087,2840,1301,605,85,11,11585,796,1146,1591,1505,2132,2151,1448,586,212,15,3,10467,737,1052,1283,1162,1719,1936,1392,715,393,70,8
2021,03,읍면동,경기도 시흥시 능곡동 ,22954,2301,2695,3154,3410,4042,3902,2011,893,465,80,1,11406,1184,1353,1543,1777,1956,2000,1030,390,154,18,1,11548,1117,1342,1611,1633,2086,1902,981,503,311,62,0
2021,03,읍면동,경기도 시흥시 대야동 ,44725,3478,3547,6812,6964,6576,8611,5516,2031,1009,174,7,22685,1788,1822,3562,3640,3390,4254,2936,940,318,34,1,22040,1690,1725,3250,3324,3186,4357,2580,1091,691,140,6
2021,03,읍면동,경기도 시흥시 매화동 ,12133,680,1185,1650,1100,1944,2472,1690,894,448,66,4,6362,328,627,962,581,1030,1369,907,403,137,17,1,5771,352,558,688,519,914,1103,783,491,311,49,3
2021,03,읍면동,경기도 시흥시 목감동 ,42229,5855,3338,4204,8361,7454,5714,4559,1843,759,128,14,21397,2959,1713,2142,4179,4061,2861,2320,892,242,24,4,20832,2896,1625,2062,4182,3393,2853,2239,951,517,104,10
2021,03,읍면동,경기도 시흥시 배곧동 ,71063,10906,8001,9055,14531,14767,8592,3745,1029,373,63,1,36399,5535,4024,4751,7382,7820,4334,1953,468,123,9,0,34664,5371,3977,4304,7149,6947,4258,1792,561,250,54,1
2021,03,읍면동,경기도 시흥시 신천동 ,36301,1612,3223,5872,3907,5254,8117,5150,2090,936,117,23,18795,870,1677,3203,2179,2750,4169,2735,922,259,28,3,17506,742,1546,2669,1728,2504,3948,2415,1168,677,89,20
2021,03,읍면동,경기도 시흥시 신현동 ,9978,442,749,1403,966,1304,2225,1691,757,378,54,9,5237,219,392,780,555,675,1178,918,365,132,18,5,4741,223,357,623,411,629,1047,773,392,246,36,4
2021,03,읍면동,경기도 시흥시 연성동 ,23771,1699,2878,3678,2586,4180,4823,2216,1075,546,85,5,12095,875,1502,1937,1333,2058,2538,1177,461,199,13,2,11676,824,1376,1741,1253,2122,2285,1039,614,347,72,3
2021,03,읍면동,경기도 시흥시 월곶동 ,16026,1385,1479,1873,2357,3181,2701,1802,838,353,53,4,8350,684,781,1000,1255,1747,1471,871,396,134,9,2,7676,701,698,873,1102,1434,1230,931,442,219,44,2
2021,03,읍면동,경기도 시흥시 은행동 ,55731,7337,5728,6655,9800,9710,8631,5055,1832,831,146,6,27867,3719,2915,3423,4829,5007,4277,2580,852,242,22,1,27864,3618,2813,3232,4971,4703,4354,2475,980,589,124,5
2021,03,읍면동,경기도 시흥시 장곡동 ,30895,3658,3980,3912,4652,6160,5048,2121,888,408,65,3,15592,1878,2064,1988,2270,3072,2666,1118,391,130,14,1,15303,1780,1916,1924,2382,3088,2382,1003,497,278,51,2
2021,03,읍면동,경기도 시흥시 정왕1동,22571,1297,1955,3796,3378,4554,4322,2145,741,328,53,2,13326,638,1020,2444,2133,2823,2602,1224,324,110,7,1,9245,659,935,1352,1245,1731,1720,921,417,218,46,1
2021,03,읍면동,경기도 시흥시 정왕2동,32064,2394,3551,5175,4346,6125,6216,2598,1023,564,69,3,17312,1210,1829,2995,2524,3378,3305,1431,431,188,21,0,14752,1184,1722,2180,1822,2747,2911,1167,592,376,48,3
2021,03,읍면동,경기도 시흥시 정왕3동,22935,1723,2127,3065,3143,4618,4563,2336,871,406,81,2,12931,879,1109,1757,1885,2804,2593,1345,405,144,9,1,10004,844,1018,1308,1258,1814,1970,991,466,262,72,1
2021,03,읍면동,경기도 시흥시 정왕4동,21371,1651,2703,3583,2433,3829,4324,1649,727,431,40,1,10584,854,1376,1841,1232,1803,2161,877,281,145,14,0,10787,797,1327,1742,1201,2026,2163,772,446,286,26,1
2021,03,읍면동,경기도 시흥시 정왕본동,20328,1133,1119,3243,4013,4221,3765,1862,664,265,40,3,12807,571,593,2115,2736,2847,2397,1105,346,89,7,1,7521,562,526,1128,1277,1374,1368,757,318,176,33,2
2021,03,시군,경기도 안산시 ,655859,43822,63489,107137,85490,107179,127722,74188,29898,14705,2136,93,336542,22352,32693,57077,46678,54876,65241,38846,13444,4855,459,21,319317,21470,30796,50060,38812,52303,62481,35342,16454,9850,1677,72
2021,03,구,경기도 안산시 단원구 ,302351,20484,29211,48229,41250,49635,58565,34750,13039,6266,882,40,156101,10501,15130,25616,22669,25597,29983,18371,5992,2059,174,9,146250,9983,14081,22613,18581,24038,28582,16379,7047,4207,708,31
2021,03,읍면동,경기도 안산시 단원구 고잔동,21769,1122,1878,4125,3153,3212,4101,2508,1090,524,56,0,10888,559,977,2048,1764,1596,2065,1253,456,163,7,0,10881,563,901,2077,1389,1616,2036,1255,634,361,49,0
2021,03,읍면동,경기도 안산시 단원구 대부동,8889,311,371,728,667,966,1927,2231,1070,532,81,5,4689,181,192,431,384,546,1010,1155,556,210,21,3,4200,130,179,297,283,420,917,1076,514,322,60,2
2021,03,읍면동,경기도 안산시 단원구 백운동,18358,1287,1771,2772,2455,2793,3682,2397,859,303,31,8,9314,651,913,1453,1315,1402,1818,1228,421,106,6,1,9044,636,858,1319,1140,1391,1864,1169,438,197,25,7
2021,03,읍면동,경기도 안산시 단원구 선부1동 ,17935,1307,1435,2706,2971,2753,3331,2205,782,395,50,0,9211,685,750,1472,1679,1443,1595,1138,322,118,9,0,8724,622,685,1234,1292,1310,1736,1067,460,277,41,0
2021,03,읍면동,경기도 안산시 단원구 선부2동 ,16314,876,1538,2444,1828,2787,3622,2010,791,370,46,2,8848,435,820,1334,1049,1547,2048,1097,384,118,15,1,7466,441,718,1110,779,1240,1574,913,407,252,31,1
2021,03,읍면동,경기도 안산시 단원구 선부3동 ,35107,2378,3542,5717,4885,6088,6817,3713,1243,646,76,2,18066,1221,1834,3087,2638,3101,3421,2024,519,210,11,0,17041,1157,1708,2630,2247,2987,3396,1689,724,436,65,2
2021,03,읍면동,경기도 안산시 단원구 신길동,22672,1604,2479,3101,2895,4021,4340,2701,987,467,73,4,12182,831,1265,1778,1662,2240,2317,1427,483,164,14,1,10490,773,1214,1323,1233,1781,2023,1274,504,303,59,3
2021,03,읍면동,경기도 안산시 단원구 와동 ,38837,2568,3883,6042,5053,7079,7534,4063,1687,810,112,6,20489,1314,2052,3332,2830,3815,4052,2120,713,240,21,0,18348,1254,1831,2710,2223,3264,3482,1943,974,570,91,6
2021,03,읍면동,경기도 안산시 단원구 원곡동,6196,285,316,468,626,987,1597,1047,582,265,23,0,3560,142,167,282,379,595,1000,596,286,106,7,0,2636,143,149,186,247,392,597,451,296,159,16,0
2021,03,읍면동,경기도 안산시 단원구 중앙동,25198,1573,2131,5241,3869,3673,4508,2876,860,386,75,6,12542,817,1078,2601,2081,1777,2164,1484,417,109,12,2,12656,756,1053,2640,1788,1896,2344,1392,443,277,63,4
2021,03,읍면동,경기도 안산시 단원구 초지동,46976,3749,4714,7372,7287,8135,8210,4593,1851,917,143,5,24126,1931,2408,3940,4050,4182,4101,2375,819,294,25,1,22850,1818,2306,3432,3237,3953,4109,2218,1032,623,118,4
2021,03,읍면동,경기도 안산시 단원구 호수동,44100,3424,5153,7513,5561,7141,8896,4406,1237,651,116,2,22186,1734,2674,3858,2838,3353,4392,2474,616,221,26,0,21914,1690,2479,3655,2723,3788,4504,1932,621,430,90,2
2021,03,구,경기도 안산시 상록구 ,353508,23338,34278,58908,44240,57544,69157,39438,16859,8439,1254,53,180441,11851,17563,31461,24009,29279,35258,20475,7452,2796,285,12,173067,11487,16715,27447,20231,28265,33899,18963,9407,5643,969,41
2021,03,읍면동,경기도 안산시 상록구 반월동,17888,1084,1280,2193,2157,2614,3260,3015,1596,592,94,3,9005,539,665,1197,1160,1389,1601,1438,771,224,20,1,8883,545,615,996,997,1225,1659,1577,825,368,74,2
2021,03,읍면동,경기도 안산시 상록구 본오1동 ,37850,2626,3928,5986,4541,6782,7353,3851,1806,872,105,0,19555,1362,2053,3162,2471,3495,3880,2035,775,301,21,0,18295,1264,1875,2824,2070,3287,3473,1816,1031,571,84,0
2021,03,읍면동,경기도 안산시 상록구 본오2동 ,26647,1516,2767,4398,2951,4348,5419,3012,1425,712,94,5,13230,771,1357,2269,1604,2111,2681,1568,603,243,23,0,13417,745,1410,2129,1347,2237,2738,1444,822,469,71,5
2021,03,읍면동,경기도 안산시 상록구 본오3동 ,19983,933,1706,3526,2423,3055,4223,2343,1118,590,66,0,9984,488,865,1819,1320,1512,2070,1197,471,222,20,0,9999,445,841,1707,1103,1543,2153,1146,647,368,46,0
2021,03,읍면동,경기도 안산시 상록구 부곡동,21804,1434,2076,3457,2388,3559,4660,2493,1089,590,55,3,11280,745,1028,1849,1346,1860,2457,1319,457,206,13,0,10524,689,1048,1608,1042,1699,2203,1174,632,384,42,3
2021,03,읍면동,경기도 안산시 상록구 사동 ,32806,1737,2830,6015,4531,5507,6294,3022,1538,1122,198,12,17210,900,1477,3315,2627,2942,3349,1579,634,328,55,4,15596,837,1353,2700,1904,2565,2945,1443,904,794,143,8
2021,03,읍면동,경기도 안산시 상록구 사이동,32920,2457,3598,5307,4194,5451,6363,3519,1287,646,93,5,16648,1257,1846,2816,2220,2717,3181,1816,562,213,20,0,16272,1200,1752,2491,1974,2734,3182,1703,725,433,73,5
2021,03,읍면동,경기도 안산시 상록구 성포동,26609,1672,2513,4669,3205,3560,5621,3540,1109,581,130,9,13056,872,1304,2463,1663,1604,2608,1811,510,177,39,5,13553,800,1209,2206,1542,1956,3013,1729,599,404,91,4
2021,03,읍면동,경기도 안산시 상록구 안산동,9050,466,765,1113,928,1332,1851,1563,679,302,50,1,4750,237,399,639,514,728,1012,792,323,97,9,0,4300,229,366,474,414,604,839,771,356,205,41,1
2021,03,읍면동,경기도 안산시 상록구 월피동,38498,2180,3715,7109,4396,5905,8191,4399,1619,858,120,6,19697,1121,1965,3873,2385,2920,4121,2340,702,249,21,0,18801,1059,1750,3236,2011,2985,4070,2059,917,609,99,6
2021,03,읍면동,경기도 안산시 상록구 이동 ,23951,1067,1550,4396,3737,3933,4508,2755,1322,592,86,5,12839,525,808,2334,2216,2225,2441,1446,612,216,14,2,11112,542,742,2062,1521,1708,2067,1309,710,376,72,3
2021,03,읍면동,경기도 안산시 상록구 일동 ,24908,1691,2434,3815,3028,4440,4674,2665,1432,630,95,4,12696,847,1200,1957,1662,2369,2477,1351,604,212,17,0,12212,844,1234,1858,1366,2071,2197,1314,828,418,78,4
2021,03,읍면동,경기도 안산시 상록구 해양동,40594,4475,5116,6924,5761,7058,6740,3261,839,352,68,0,20491,2187,2596,3768,2821,3407,3380,1783,428,108,13,0,20103,2288,2520,3156,2940,3651,3360,1478,411,244,55,0
2021,03,시군,경기도 안성시 ,187540,13796,17926,22743,22891,30150,31452,26110,13721,7668,1044,39,96711,7094,9320,12547,12520,16113,16690,13202,6277,2734,208,6,90829,6702,8606,10196,10371,14037,14762,12908,7444,4934,836,33
2021,03,읍면동,경기도 안성시 고삼면 ,1946,44,84,191,143,179,373,482,243,177,28,2,1009,21,50,102,86,105,202,247,117,74,5,0,937,23,34,89,57,74,171,235,126,103,23,2
2021,03,읍면동,경기도 안성시 공도읍 ,59688,5839,7538,6983,8332,12071,8920,5550,2926,1355,168,6,30123,2944,3898,3730,4363,6161,4634,2616,1290,451,35,1,29565,2895,3640,3253,3969,5910,4286,2934,1636,904,133,5
2021,03,읍면동,경기도 안성시 금광면 ,7385,390,624,727,644,1019,1333,1409,696,468,72,3,3696,211,313,398,340,545,696,712,295,174,11,1,3689,179,311,329,304,474,637,697,401,294,61,2
